1553,16834,4,,18504,8984,22,313
1554,16351,3,,18504,8983,22,304
1555,10303,4,,18537,8982,28,313
1556,11667,4,,18794,8048,19,306
1557,9061,3,5674,,8981,19,379
1558,,3,5863,18504,8981,31,431
1559,11547,3,6248,18504,8981,29,347
1560,16302,4,,18844,8981,22,313
1561,16447,3,8182,18504,8981,29,278
1562,16892,3,5973,18663,8981,22,283
1563,9227,4,,18818,8980,22,313
1564,11421,3,5581,18838,8980,22,365
1565,11424,4,6878,,8980,28,313
1566,12469,3,8690,18464,7059,20,350
1567,15078,3,7056,18464,6231,28,393
1568,16395,3,6658,18464,8542,22,383
1569,12508,3,6658,18464,8578,22,262
1570,13273,4,,18542,6248,28,408
1571,14028,4,,18403,8578,28,313
1572,14758,3,8621,18410,9006,28,363
1573,15714,4,,18504,9006,20,306
1574,15941,4,,18504,9006,36,364
1575,,4,,18504,9006,28,313
1576,9362,3,6614,18915,9005,36,328
1577,9931,3,6828,18504,9005,24,389
1578,11049,3,,18413,9005,22,370
1579,12453,4,,18489,8576,36,313
1580,13598,4,,18504,9005,28,364
1581,15303,3,5059,18504,9005,27,325
1582,15462,3,8528,,9005,19,402
1583,16969,3,6499,18504,7101,34,255
1584,8825,4,,18313,8085,28,313
1585,9495,3,8661,18504,9004,34,351
1586,13195,4,,,9004,28,313
1587,,4,6241,18794,9004,22,313
1588,10752,4,8569,18984,9002,22,313
1589,13388,3,5366,18727,9002,19,341
1590,9773,4,,18663,9001,22,313
1591,9799,4,,18504,9001,22,408
1592,10148,3,5751,18504,9001,27,357
1593,10335,3,5605,18465,9001,22,307
1594,12629,4,,18963,9001,22,313
1595,12868,3,,18861,9001,22,268
1596,13200,3,5514,18504,9001,34,283
1597,16026,4,,,9001,22,364
1598,17527,3,4753,18504,9001,36,409
1599,9754,3,6303,18464,8566,28,383
1600,10013,3,7114,18525,8077,22,434
1601,10299,3,5481,,8998,19,373
1602,12463,3,8103,18413,8998,22,397
1603,13644,3,5412,18464,6243,28,307
1604,,4,,18574,8989,36,313
1605,9432,3,4959,18474,8989,22,284
1606,10246,4,,18458,8989,28,306
1607,11234,3,4864,18720,8989,22,418
1608,11798,3,,18465,8989,22,415
1609,8887,3,7283,18428,6427,29,378
1610,9371,3,5419,18504,8979,19,333
1611,9373,3,8151,18985,5675,29,295
1612,9428,4,,18504,6427,28,306
1613,10252,3,6543,18504,6427,34,255
1614,10980,3,8024,18574,6427,29,365
1615,11622,4,,18506,8045,19,313
1616,12194,4,,18504,6051,28,306
1617,13524,3,5966,18504,5440,24,347
1618,13783,3,7811,18504,8979,22,305
1619,13956,4,,18300,6692,19,408
1620,13961,4,,18415,7543,19,313
1621,14248,3,7839,18344,8045,34,407
1622,14489,3,8453,18570,4964,29,385
1623,15345,4,,18768,5440,22,380
1624,,4,,18504,5782,28,313
1625,15856,3,8151,18270,5440,29,225
1626,16039,4,,18313,8045,28,313
1627,16044,3,5136,18739,8045,34,347
1628,,4,,18504,8979,36,313
1629,,4,,18574,8045,36,313
1630,17142,3,5602,18464,8979,22,299
1631,11252,3,7196,18464,9237,36,307
1632,14795,3,6375,18504,8361,34,383
1633,15312,3,5056,18504,8833,19,235
1634,15629,3,5144,18504,9237,22,409
1635,16651,4,,18313,9235,28,313
1636,8988,3,8497,18504,9234,19,322
1637,10599,3,7622,18504,9234,36,440
1638,10850,3,4840,18844,9234,22,252
1639,,4,,18663,9234,22,313
1640,11811,4,,18551,5166,28,369
1641,14125,4,,18465,9234,22,313
1642,15433,4,,18504,9234,28,306
1643,15699,3,7016,18410,9234,22,366
1644,15783,3,6914,18313,9234,22,253
1645,11180,3,5004,18464,8357,36,372
1646,12770,3,5147,18504,9233,28,331
1647,13565,3,7261,18504,9233,22,245
1648,17098,3,5221,18464,7857,28,430
1649,11516,3,5732,18574,9232,34,367
1650,11647,4,,18818,9232,22,306
1651,15063,3,7727,18759,9232,36,400
1652,15808,3,5296,18727,9232,24,255
1653,9360,3,8844,,9231,28,405
1654,9361,3,8844,18663,9231,28,405
1655,9691,4,5017,18521,6901,22,313
1656,10902,3,6006,18504,9231,19,357
1657,11893,3,8151,18504,9231,34,378
1658,13901,3,5208,18626,9231,22,338
1659,17150,4,,18403,9231,28,313
1660,11750,3,7244,18504,9230,34,252
1661,15062,3,5996,18504,9230,22,389
1662,15412,4,,18313,7854,22,313
1663,16593,3,7438,18403,8355,28,351
1664,10840,3,5577,18504,9229,36,299
1665,13110,3,8093,18575,6345,34,383
1666,8903,3,8870,18599,8823,28,409
1667,9233,3,8516,18504,9228,19,375
1668,11291,4,,18625,9228,20,364
1669,11810,4,,,8823,28,313
1670,,3,8951,18504,9228,24,281
1671,13445,4,,18663,9228,22,313
1672,15669,3,7448,18504,9228,36,264
1673,17213,4,,18504,9228,36,313
1674,9850,3,4897,18663,5350,22,371
1675,9939,3,8439,18663,5993,28,248
1676,10015,3,5472,18663,5858,28,383
1677,11794,3,8861,18663,6897,28,231
1678,13652,3,5221,18464,5858,28,262
1679,14541,3,4897,18663,7353,22,283
1680,15153,3,8139,18663,5993,28,316
1681,15573,3,8002,18663,7353,28,348
1682,16443,3,7410,18504,9226,20,351
1683,16788,3,5221,18464,8348,20,350
1684,17313,3,8435,18663,5732,28,224
1685,11923,4,,18504,9225,20,313
1686,9181,3,8635,18945,9224,36,338
1687,12565,3,6944,18504,9224,22,318
1688,15745,4,,18504,9224,27,408
1689,,4,,18504,9224,22,313
1690,13063,3,6361,18759,7349,29,321
1691,,3,8193,18504,7845,34,407
1692,9065,3,6673,18768,7843,20,338
1693,9322,4,,18504,6341,28,306
1694,9762,4,,18818,8818,19,313
1695,10407,3,5370,18504,6341,24,367
1696,11949,3,6673,18727,8346,20,338
1697,14335,4,,18921,9470,19,306
1698,15487,4,,18504,6573,28,306
1699,15847,4,,18759,9223,22,408
1700,17382,3,7314,18504,4755,20,385
1701,12606,3,5416,18504,8816,28,400
1702,9307,4,,18504,8814,22,296
1703,11409,3,4970,18663,9222,27,294
1704,12389,3,5510,18504,9222,24,321
1705,,3,7991,18413,9222,36,280
1706,16227,3,5676,18410,9222,29,367
1707,16315,4,7229,18844,9222,22,313
1708,9068,3,5221,18464,5637,20,350
1709,11095,4,,18861,9220,22,313
1710,11270,3,7743,18464,8342,22,269
1711,11403,3,8179,18504,6338,34,266
1712,11631,4,,18313,9220,22,313
1713,13085,3,4896,18663,9220,22,270
1714,13328,3,7009,18626,8813,22,351
1715,14431,3,7532,18768,5637,29,401
1716,9035,4,5198,18413,9219,28,313
1717,9485,4,,18551,9219,22,313
1718,16225,4,,18504,9219,22,313
1719,,4,,18504,9219,22,313
1720,,3,,19005,4846,28,417
1721,17353,3,8829,18682,9219,22,409
1722,,4,8548,18504,5482,28,313
1723,10639,4,,18504,9218,28,313
1724,,4,,,9240,27,313
1725,9578,4,,18953,8365,36,313
1726,10370,3,6860,18521,9240,22,388
1727,,4,,18504,9240,36,313
1728,11543,3,8937,18984,9240,22,411
1729,15935,3,4626,18328,8838,22,291
1730,16207,3,6792,18504,7365,34,367
1731,17476,4,,18551,8365,22,313
1732,9022,3,7661,18504,9239,22,370
1733,9268,3,4885,18464,8836,28,245
1734,,4,4667,18626,9239,28,313
1735,13379,3,7277,18727,9239,20,400
1736,14051,3,8171,18464,6158,28,407
1737,14072,3,7211,18504,9239,20,434
1738,14186,4,,18403,9239,28,313
1739,8966,3,,18727,8362,20,400
1740,10342,3,6673,18727,8362,36,432
1741,13004,4,,18588,9238,22,313
1742,13451,3,7501,18663,9238,36,324
1743,11224,3,6285,18465,9236,22,305
1744,13567,3,8663,18818,9236,28,314
1745,,3,5764,,7361,36,434
1746,17496,3,,,9236,36,362
1747,10130,4,,18727,9227,22,306
1748,14433,3,9037,18838,8350,34,366
1749,,4,,18504,8810,22,313
1750,10334,3,7333,18504,8810,36,400
1751,10656,4,,18504,5263,28,421
1752,11027,3,5238,18504,9217,19,379
1753,11028,3,5238,18504,9217,19,436
1754,11045,3,6389,18727,8341,24,370
1755,11332,4,,18504,8810,28,313
1756,12800,4,,18504,8341,28,364
1757,,4,,18504,8810,19,313
1758,12834,4,,18504,8341,19,313
1759,12840,4,,18727,9217,27,306
1760,12841,4,,18424,8810,27,380
1761,12843,4,,18850,8810,19,313
1762,12925,3,8021,18504,4955,24,407
1763,13404,3,7772,18341,8341,34,330
1764,14284,3,7562,18504,8341,34,440
1765,15222,3,7627,18579,7341,34,343
1766,15991,4,,18699,8341,19,408
1767,16013,4,,18313,9217,22,313
1768,16097,3,6215,18329,6149,29,372
1769,16354,3,5338,18504,5048,24,350
1770,17211,4,,18313,8341,28,306
1771,17362,3,8398,18504,9217,34,350
1772,9148,4,6640,18413,7911,36,313
1773,15626,3,6068,18792,8404,22,248
1774,17590,4,,18551,8869,36,313
1775,11867,3,8490,18504,8867,28,400
1776,11899,3,7987,18574,9261,28,409
1777,12151,3,8792,18521,7908,28,372
1778,12488,3,8679,18663,9261,28,347
1779,12666,4,,,9261,19,306
1780,13257,4,,18504,9261,28,369
1781,14725,3,7637,18794,9261,22,344
1782,15244,4,,18504,9261,28,408
1783,15426,4,,18410,9261,22,364
1784,15872,3,8277,18301,9261,22,409
1785,14153,3,5871,18464,6360,28,307
1786,11922,3,6532,18504,9259,22,262
1787,12728,3,4891,,7397,28,320
1788,13356,3,7576,18504,6359,34,409
1789,13884,3,5009,18720,9259,22,245
1790,,3,6266,18504,9259,36,372
1791,9900,4,,18504,9258,22,313
1792,10300,4,,18504,9258,19,408
1793,,3,7236,18626,9258,28,367
1794,14874,3,7507,18504,9258,22,320
1795,15895,4,5245,18984,9257,28,313
1796,9190,3,7932,18663,5743,28,270
1797,9845,3,6882,18505,8394,34,366
1798,12080,3,8837,18551,8858,22,378
1799,9228,3,5965,18413,8856,22,400
1800,9607,4,,18465,9255,22,313
1801,,4,8694,18504,9255,22,313
1802,14126,3,5978,18840,9255,24,366
1803,15057,3,5316,18504,8393,28,432
1804,15375,4,,18844,9255,22,313
1805,16458,4,,18504,9255,22,313
1806,,3,6803,18504,7895,22,407
1807,10101,3,6287,18792,9254,22,400
1808,11125,3,5430,18464,8390,22,245
1809,11275,3,5299,18574,8854,29,253
1810,16084,3,5221,18464,8390,28,385
1811,16087,3,6813,18634,8390,34,393
1812,17510,3,6706,18504,9254,34,254
1813,10007,3,8723,18667,9253,36,303
1814,13697,4,,18504,9253,22,364
1815,14577,3,5036,18574,9253,29,269
1816,16275,3,8035,18727,9252,19,357
1817,16952,3,5641,18504,9252,29,407
1818,9709,3,7198,18537,4816,28,307
1819,9987,3,7828,18537,5417,28,253
1820,11501,3,4761,18537,6355,22,397
1821,11850,3,7828,18830,6594,28,434
1822,12912,3,7828,18537,7890,22,245
1823,14114,3,7198,18507,4988,22,330
1824,14171,3,7951,18537,7890,22,229
1825,15564,3,5448,18538,6169,22,440
1826,16162,3,7953,18929,5308,22,414
1827,16240,3,7198,18939,4879,28,383
1828,17084,3,7828,18526,5548,22,330
1829,,4,,,9250,22,306
1830,17318,3,9042,18735,5169,22,307
1831,17331,3,8370,18537,8385,28,252
1832,17379,3,7198,19005,4856,28,409
1833,17588,3,6594,18407,5417,22,299
1834,14190,3,8227,18504,6168,24,409
1835,15352,4,,18313,9249,28,313
1836,12079,3,8156,18574,9248,34,411
1837,10810,3,5561,18599,8380,22,350
1838,11634,4,,18504,9247,22,313
1839,12144,3,8709,18504,7386,34,328
1840,12738,4,,18794,9247,22,313
1841,15246,4,7104,18301,9247,22,313
1842,16190,4,,18504,9247,27,364
1843,16627,3,4541,18767,9247,34,248
1844,17100,3,6953,18575,6592,34,389
1845,8955,3,7892,18504,9246,36,299
1846,9645,3,8231,18504,7383,34,358
1847,11040,3,7790,18403,8377,28,330
1848,11262,4,,18574,8377,19,408
1849,11708,4,,18504,5416,28,408
1850,12525,3,6064,18935,7883,36,418
1851,13035,3,6892,18458,9246,28,400
1852,14054,4,,18504,5488,28,399
1853,14363,4,,18504,9246,27,306
1854,,3,7756,18663,9246,36,375
1855,15229,4,,18504,9246,22,313
1856,8965,3,6785,18984,9245,28,397
1857,9873,3,5212,18504,9245,28,340
1858,,3,5206,18578,9245,22,258
1859,11232,3,6760,18663,5354,28,378
1860,13958,3,5088,18574,9244,19,441
1861,15781,4,,18504,9244,22,313
1862,10788,3,6179,18663,4978,28,310
1863,10809,3,4982,18663,4878,28,343
1864,12043,3,6082,18663,6915,22,293
1865,12632,4,,18504,9243,27,364
1866,14274,3,7525,18663,5486,28,270
1867,16214,3,7932,18663,5269,28,311
1868,11995,3,4690,18504,7877,22,432
1869,,4,,18504,9267,22,313
1870,11531,3,7872,18663,9267,22,309
1871,13714,3,7292,18993,8411,22,366
1872,,3,,18727,9267,19,373
1873,15976,3,7894,18504,9267,34,321
1874,16052,4,,18504,9267,22,313
1875,9805,3,5069,18794,9266,22,366
1876,10822,4,,18313,9266,28,313
1877,14163,3,5680,18626,5355,22,307
1878,14420,4,,18313,9266,28,313
1879,15624,4,,18768,9266,22,369
1880,12025,3,8534,18504,9265,29,328
1881,16848,4,7754,18692,9265,22,313
1882,9314,3,7397,18504,9264,34,434
1883,10839,3,5851,18574,8872,28,370
1884,15341,3,6547,18727,9264,19,353
1885,17238,3,5345,18504,7914,28,440
1886,,4,,18663,9263,28,313
1887,10649,3,4655,18928,9262,24,338
1888,9744,3,4779,18727,9260,22,425
1889,11597,3,8835,18861,8401,28,255
1890,,4,,,7399,19,313
1891,,4,,,7905,19,313
1892,8964,3,8836,18861,7390,28,330
1893,8989,3,4701,,9251,19,322
1894,10909,4,,18504,5419,36,313
1895,11051,4,,18504,9251,22,313
1896,11692,4,,18551,5741,36,364
1897,14002,3,6766,18521,9251,22,350
1898,14999,3,8577,18663,9251,22,255
1899,15716,3,5635,18410,9251,22,409
1900,17019,3,5174,18861,7893,22,350
1901,17156,3,7665,18504,9251,29,432
1902,17553,3,8221,18578,9251,22,253
1903,9242,3,4596,18447,9241,36,407
1904,9344,3,5109,18991,7874,34,347
1905,10159,3,5714,18504,8842,28,389
1906,10441,3,5197,18963,6350,22,259
1907,11116,4,,18504,8842,28,313
1908,11167,4,,18313,8370,22,313
1909,11307,4,,18818,7373,22,306
1910,11367,3,5917,18504,7373,34,295
1911,11606,4,,18413,9241,22,313
1912,,3,4569,18504,8842,28,367
1913,12039,3,8630,18385,7373,29,397
1914,,3,6975,18696,8842,22,294
1915,12434,4,,,8370,22,313
1916,13993,4,,18931,9241,22,313
1917,14697,3,5527,18928,5415,29,400
1918,14962,4,,18626,8842,22,313
1919,15508,4,,18818,8370,22,364
1920,15657,3,7457,,8842,36,347
1921,15743,3,5798,18542,9241,28,385
1922,16391,3,8116,18971,9241,34,269
1923,16400,4,,18504,5307,36,399
1924,16654,4,,18504,8842,28,313
1925,17286,3,8491,18504,8370,28,367
1926,17531,4,,18578,9241,22,313
1927,,3,6393,18504,9294,22,338
1928,9654,3,5838,18421,8902,36,352
1929,9847,4,,18818,5881,22,364
1930,13186,4,,18504,9294,36,408
1931,14317,3,8771,18754,8448,22,379
1932,15755,3,6454,18504,9294,34,404
1933,15756,3,,18504,9294,22,379
1934,17315,4,,18551,9294,22,349
1935,,3,6918,18504,6182,29,252
1936,13373,3,7687,18504,9292,22,304
1937,17309,3,5413,18504,9292,34,340
1938,9282,3,6918,18627,5275,29,245
1939,9391,3,7919,18663,6376,36,328
1940,10703,3,4558,18663,6624,28,355
1941,11589,3,8139,18663,5654,22,224
1942,12263,3,6760,18663,5313,36,231
1943,12265,3,4558,18663,5755,28,255
1944,12292,3,6176,18663,5557,28,297
1945,13202,3,6179,18663,5172,28,384
1946,13204,3,7515,18663,5557,28,231
1947,17301,3,4837,18663,5557,36,225
1948,,4,,18504,9291,36,313
1949,17157,4,,18504,8899,22,408
1950,16015,4,,18504,9290,28,408
1951,16819,3,8043,18663,6955,28,252
1952,,4,,18465,9288,28,313
1953,,4,,,9288,19,364
1954,13695,3,7666,,7438,22,255
1955,15216,4,,18504,9288,22,313
1956,16516,4,,18313,9288,22,313
1957,17589,3,,,8896,22,425
1958,14573,3,8401,18976,6013,29,314
1959,15800,4,,18504,9287,22,408
1960,11070,3,6079,18574,9286,29,321
1961,12639,3,6612,18504,9284,20,266
1962,,4,,18504,9284,22,313
1963,,3,8476,18504,9283,36,228
1964,10930,3,7599,18818,8432,36,407
1965,11872,3,8412,18818,7432,22,231
1966,11873,3,8413,18818,7936,22,321
1967,11874,3,8413,18818,7936,22,418
1968,11875,3,9019,18818,7432,22,393
1969,11876,3,8412,,8891,22,243
1970,14698,3,8412,18818,7432,22,330
1971,15732,3,7215,18403,8891,22,248
1972,9778,3,8462,18663,6370,28,378
1973,9843,3,7915,18663,6952,28,287
1974,11408,4,,,9280,19,313
1975,14826,3,8714,18663,6370,22,295
1976,14866,3,4631,18663,7428,28,393
1977,16503,3,7922,18663,6618,22,245
1978,10837,3,4653,18663,9279,22,385
1979,14554,4,,18504,9279,22,313
1980,15655,4,,18504,9279,20,313
1981,15724,4,,18504,8887,28,369
1982,17377,3,5240,18458,9279,28,252
1983,9349,3,8346,18663,6617,28,248
1984,10897,4,,,9277,22,313
1985,11525,3,5833,18794,9277,22,434
1986,11967,3,5909,18574,9277,19,339
1987,13811,3,8346,,6617,28,287
1988,14632,3,7294,18504,9277,22,370
1989,16206,4,,18465,9277,22,313
1990,9537,4,,18410,9275,22,364
1991,,4,,18504,9275,28,313
1992,10547,4,,18601,9275,22,306
1993,10883,3,6853,,8426,22,229
1994,15127,4,,18720,9275,22,306
1995,15147,4,,18504,9275,36,313
1996,15889,3,4889,18504,9275,34,295
1997,16398,3,5199,18844,9275,22,330
1998,16603,3,6268,18721,7423,34,280
1999,10118,4,7827,18574,9274,22,296
2000,,3,7688,18683,9274,36,340
2001,13372,3,5301,18574,9274,22,442
2002,14526,3,7798,18699,5273,34,401
2003,,4,,18504,9274,22,306
2004,16552,3,7916,18670,6369,24,262
2005,17439,3,8532,,9274,24,409
2006,12767,3,8796,18521,8423,22,293
2007,10060,4,,18595,9272,19,306
2008,10586,3,6316,18578,9272,28,245
2009,11170,4,,18794,9272,22,306
2010,11538,4,,18504,5555,28,349
2011,12020,3,5571,18504,6611,24,407
2012,14264,3,7986,18454,9272,27,409
2013,15694,4,,18844,9272,22,313
2014,15919,4,,18574,9272,22,313
2015,17453,3,8397,,6611,28,229
2016,9090,3,8302,18663,8416,28,283
2017,9378,3,4554,18663,8416,28,271
2018,9776,3,7062,18663,8879,28,344
2019,9777,3,7062,18663,8879,36,253
2020,10573,3,7853,18663,8416,36,434
2021,10769,3,7095,18663,7922,20,314
2022,11659,4,,18504,9270,28,399
2023,12450,4,6769,18504,9270,20,313
2024,12484,3,7074,18663,8879,22,248
2025,13844,3,6042,18861,8416,22,409
2026,14278,3,8881,18663,7414,28,302
2027,14352,3,8247,18663,7414,28,302
2028,14894,3,6771,18458,7922,20,280
2029,15258,3,4614,18403,8416,28,258
2030,15680,3,7283,18504,9270,22,407
2031,10158,3,4909,18663,9300,28,268
2032,10570,3,7070,18794,9300,22,434
2033,,4,,18504,9300,36,313
2034,,4,7768,18844,9300,22,313
2035,15224,3,7132,18626,9300,28,383
2036,16555,3,6362,18504,9300,29,330
2037,8807,3,5282,18313,9299,22,299
2038,14588,4,,18313,9299,28,313
2039,,3,7842,18963,9298,20,432
2040,16864,3,8749,18861,5882,22,252
2041,16929,4,,,9298,27,306
2042,,3,5568,18504,5882,24,393
2043,10392,4,,18841,7948,22,313
2044,17188,3,7820,18574,9296,34,351
2045,9507,4,,18504,9295,28,313
2046,12133,3,5258,18504,9295,34,224
2047,12514,3,6331,18963,8904,28,409
2048,15304,4,,18504,9295,27,306
2049,16258,3,4544,18521,8904,22,330
2050,17548,3,4885,18464,6962,28,378
2051,9145,3,6664,18413,9293,22,442
2052,9497,3,5758,18458,8446,36,259
2053,13026,3,7190,18504,9293,36,347
2054,17542,4,,18574,9293,22,313
2055,,4,,18504,9281,28,313
2056,11360,3,5805,18465,9281,22,409
2057,11988,3,8707,18558,5752,24,397
2058,15186,3,7537,18366,9281,20,409
2059,16711,4,,,9281,22,313
2060,9136,3,4990,18969,8414,29,434
2061,9280,3,5430,18464,7412,28,253
2062,9619,3,5379,18418,9268,19,274
2063,9908,4,,18818,7920,22,306
2064,9966,4,,18504,9268,19,313
2065,9977,4,,18907,6175,22,364
2066,10305,3,4976,18944,8876,36,253
2067,11081,4,,18818,7412,28,313
2068,11195,3,6131,18818,7412,28,274
2069,11221,4,,18504,9268,22,313
2070,11691,4,,18794,5271,22,408
2071,11821,4,,18455,9268,27,313
2072,14455,3,5306,18504,6008,24,280
2073,15029,3,8328,18504,5651,34,365
2074,15167,4,,18504,5138,36,421
2075,15236,3,4546,18663,5138,28,422
2076,15530,3,5658,18844,8414,22,365
2077,15746,3,5422,18504,9268,27,255
2078,16289,3,5844,18410,9268,22,351
2079,16449,4,,18818,8876,28,313
2080,16551,3,7916,18382,6008,24,245
2081,16777,4,6008,18574,9268,19,306
2082,16990,3,7191,18727,9268,19,402
2083,13198,3,8378,18663,8971,28,258
2084,15879,3,6415,18504,8971,22,351
2085,9259,3,5125,18504,8969,24,330
2086,,4,,18759,8967,22,313
2087,13271,4,,18663,8967,22,313
2088,14871,3,5315,18532,8967,22,350
2089,17107,3,5517,18844,8967,22,351
2090,9170,4,,18818,8966,28,364
2091,10971,3,5540,18504,5115,22,245
2092,15768,3,6948,18984,8966,22,401
2093,16738,3,5409,18504,7040,29,393
2094,11842,4,,18926,8965,22,313
2095,12907,3,6190,18936,8529,22,330
2096,13162,3,7511,18504,8965,22,353
2097,,4,,18504,8965,22,313
2098,,3,,18574,8965,29,350
2099,11052,4,,18504,8963,19,313
2100,16966,4,,18504,8963,22,306
2101,14995,3,8936,18504,7035,29,258
2102,,4,,,8523,22,313
2103,13987,4,,18521,6217,20,313
2104,10385,3,4957,18663,8962,28,252
2105,10628,3,5055,18578,8962,22,440
2106,11958,4,,18504,8962,22,313
2107,14796,4,,18727,8962,28,364
2108,16549,3,8809,18504,8962,36,328
2109,11579,4,6135,18313,8961,22,313
2110,,3,,18504,8961,36,238
2111,14919,3,6797,18403,8520,22,430
2112,15844,3,8341,18626,8961,28,366
2113,,4,,18504,8958,28,313
2114,,4,,18504,8958,28,313
2115,12933,3,7855,,8958,27,318
2116,10928,3,5877,18504,8517,34,351
2117,13315,3,7583,18521,7521,36,294
2118,10522,3,8255,18458,8956,36,407
2119,11551,4,,18504,8956,27,306
2120,,3,5235,18458,8014,36,401
2121,12852,3,8763,18759,6040,29,412
2122,15025,3,8357,18321,6411,29,407
2123,15390,4,,18313,8955,22,306
2124,10737,4,,,7024,36,313
2125,14692,4,,18907,8953,22,399
2126,15535,4,,18542,6409,28,306
2127,17359,3,4938,18663,5670,36,263
2128,8894,4,,18413,8952,22,408
2129,,3,4863,,8952,20,304
2130,11214,3,5388,18727,8952,27,280
2131,13840,3,5791,18511,8008,22,328
2132,13957,3,5088,18574,8952,19,274
2133,14429,3,6112,18504,8952,34,268
2134,15585,4,,18504,8952,22,313
2135,16031,4,,18926,8952,22,313
2136,16217,4,,18504,6407,27,408
2137,17583,4,,18818,8008,27,313
2138,9337,3,7980,18794,8513,22,409
2139,10333,3,4889,18759,7023,34,363
2140,15139,3,4889,18873,6038,22,262
2141,,4,,18504,8951,22,313
2142,11680,3,8388,18663,8951,28,268
2143,13599,3,8060,18504,6406,24,409
2144,14703,3,8823,18504,8949,22,425
2145,11441,4,,18504,8948,20,313
2146,15607,4,,18818,8509,22,306
2147,16257,3,8866,18504,8948,29,258
2148,10778,3,6860,,8040,28,268
2149,16022,4,,18521,7051,28,313
2150,17289,3,7117,18584,8978,34,370
2151,9727,3,5870,18465,8976,22,411
2152,11882,4,,18844,8976,22,364
2153,,4,,,8976,22,364
2154,15148,4,,18465,8976,36,313
2155,15347,3,8555,18504,8037,28,229
2156,16274,3,8035,18504,8976,19,357
2157,16832,4,,18504,8976,36,313
2158,17446,4,,18504,8976,27,313
2159,,4,,18504,8976,19,313
2160,17461,3,6900,18504,8976,28,330
2161,11107,4,,18727,7048,27,399
2162,13780,3,7209,18706,8974,36,274
2163,16461,4,,18801,8974,22,364
2164,9363,3,5854,18794,8973,28,367
2165,15141,3,7708,,8536,28,397
2166,,4,,18504,8973,28,313
2167,8990,3,8497,,8972,19,416
2168,13173,3,8308,18504,8972,20,342
2169,13728,4,,18413,8972,36,313
2170,14840,3,6846,18504,8972,22,264
2171,,4,,18504,8970,22,313
2172,9265,3,7396,18504,8960,22,280
2173,12612,3,5482,18504,7510,34,340
2174,13480,4,,18504,5174,36,421
2175,13703,4,,18727,8946,20,313
2176,13747,4,,18818,6402,28,313
2177,14728,3,7402,18504,8946,34,328
2178,15463,3,8528,18727,8946,19,373
2179,16356,4,,18727,8002,20,313
2180,16388,3,6598,18865,7510,34,393
2181,16891,4,,18818,5568,28,313
2182,16928,4,,18504,8946,19,306
2183,17011,3,7297,,8946,22,274
2184,17341,3,5374,18727,8002,34,299
2185,11487,4,,18574,9101,36,313
2186,12786,3,7983,18465,9101,19,389
2187,14495,3,6133,18663,9101,22,270
2188,15000,3,6729,18963,9101,22,383
2189,15431,3,4915,18504,9101,20,425
2190,15432,4,,18504,9101,36,364
2191,,4,,18768,9101,28,306
2192,14639,3,4748,18576,7705,22,407
2193,16932,4,,18504,9099,27,313
2194,17058,3,8855,18663,9099,22,287
2195,17108,4,7594,,9099,22,313
2196,12279,3,4847,18521,7208,22,253
2197,14600,3,7379,18777,8674,22,407
2198,15084,3,7237,18748,9096,22,245
2199,16048,3,6277,18720,9096,22,324
2200,,3,8581,18504,9096,36,282
2201,,3,7741,18504,8674,22,401
2202,12776,4,,18504,9095,22,399
2203,9588,3,5028,18504,9093,22,338
2204,15050,4,,18504,8669,22,380
2205,10868,3,5898,18663,9092,28,372
2206,10876,3,8671,18625,9092,28,258
2207,14426,3,5067,18663,7205,22,245
2208,9380,3,8781,18399,9091,27,307
2209,10903,3,6006,18504,9091,19,357
2210,13856,3,8791,18521,8666,22,255
2211,13967,3,5822,18854,9091,22,293
2212,14736,3,9022,18818,9091,22,321
2213,15149,4,,18844,9091,20,313
2214,16160,3,8895,18759,9091,28,283
2215,,4,4684,18504,6794,28,313
2216,16175,3,4621,18313,9090,27,347
2217,16222,3,8438,18963,8664,36,312
2218,,4,,18504,9089,22,313
2219,13895,4,,18792,9089,22,364
2220,,3,6978,18504,8661,22,233
2221,12248,3,8965,18728,8660,22,262
2222,12298,3,5492,18574,9087,22,415
2223,,4,,,9087,36,313
2224,12610,4,,18574,7691,22,313
2225,11419,3,5587,18874,8190,28,400
2226,,4,,18794,8654,19,313
2227,15156,4,,18551,8190,22,313
2228,10565,4,,18965,9083,22,313
2229,,3,6946,18504,9083,34,366
2230,12158,4,,18504,9083,28,306
2231,12641,4,,18413,9083,22,313
2232,16310,3,8748,18521,8652,22,367
2233,11190,3,7800,18504,9081,28,370
2234,13408,3,4972,18525,8187,22,407
2235,10440,3,7456,18521,8648,28,252
2236,10627,4,,18578,9080,22,313
2237,,3,,,9080,27,331
2238,,4,,18504,9080,22,313
2239,15444,4,,18436,7198,19,306
2240,15515,3,5459,18521,8185,28,328
2241,16429,3,8504,18410,9080,22,423
2242,15776,4,,18504,9079,22,313
2243,17137,3,6095,18551,9079,22,223
2244,,3,8509,18794,9079,22,432
2245,11921,3,4795,18963,7191,22,328
2246,,4,5217,18413,9077,28,313
2247,10881,4,,18504,9077,36,313
2248,13178,3,4774,18403,8178,28,397
2249,,3,8580,18504,9077,28,238
2250,15938,4,,18504,9077,27,313
2251,16372,3,5971,18504,9077,34,309
2252,16639,4,8976,18814,8643,22,313
2253,17543,3,5885,,8643,20,385
2254,12326,4,,18818,9109,22,313
